"protocol_id","submission_no","brand_id","manufacturer_id","manufacturer_name","brand_name"
65387,266711,254486,7516,JANSSEN INC,JNJ-64007957 (TECLISTAMAB) / DARATUMUMAB SC / LENALIDOMIDE
65394,266737,254515,11938,INVENTPRISE INC.,PNEUMOCOCCAL 25-VALENT CONJUGATE VACCINE (IVT PCV-25)
65398,266747,254525,10107,CLINIQUE OVO,PROGESTERONE / ACETYLSALICYLIC ACID
65399,266749,254527,11737,AICURIS ANTI-INFECTIVE CURES AG,PRITELIVIR / PROBENECID
65401,266757,254535,7201,PHARMAESSENTIA CORPORATION,ROPEGINTERFERON ALFA-2B-NJFT (P1101)
65417,266797,254576,1954,BAYER INC,AFLIBERCEPT (BAY 86-5321)
65428,266818,254598,4848,BRISTOL-MYERS SQUIBB CANADA,"MEZIGDOMIDE (BMS-986348, CC-92480) / POMALIDOMIDE / BORTEZOMIB / DEXAMETHASONE"
65434,266830,254609,7360,QU BIOLOGICS INC,QBECO SSI (INACTIVATED E.COLI PREPARATION IN SALINE)
65438,266841,254620,28,HOFFMANN-LA ROCHE LIMITED,RO7247669 / PEMBROLIZUMAB / CARBOPLATIN / PACLITAXEL / PEMETREXED DISODIUM
65439,266847,254626,7516,JANSSEN INC,RYBREVANT / TABRECTA
65444,266867,254646,11841,DR PIERRE DUQUETTE,CANNABIS (CANNABIDIOL / DELTA-9-TETRAHYDROCANNABINOL)
65447,266872,254651,4361,UNIVERSITY HEALTH NETWORK,SOFOSBUVIR-VELPATASVIR
65448,266873,254652,11939,"PRIOVANT THERAPEUTICS, INC",BREPOCITINIB (PF-06700841)
65454,266894,254674,7516,JANSSEN INC,JNJ-55308942
65470,266945,254726,488,ELI LILLY CANADA INC,LY3540378 (VOLENRELAXIN)
65479,262452,249994,3942,BIOGEN CANADA INC,BIIB059
65480,266976,254762,11710,INVERSAGO PHARMA INC,INV-202
65481,266978,254764,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",CABOZANTINIB
65490,266993,254779,12705,ATMA CENA PSYCHEDELIC HEALTHCARE SOLUTIONS,PSILOCYBIN (OPTI-PSIE)
65502,265956,253700,981,NOVO NORDISK CANADA INC,WEGOVY
65508,267035,254833,8074,RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,TECOVIRIMAT
65517,267054,254852,4544,ALEXION PHARMACEUTICALS INC,ALXN1720
65519,265958,253702,981,NOVO NORDISK CANADA INC,WEGOVY
65530,267084,254882,4091,GLAXOSMITHKLINE INC,DEPEMOKIMAB (GSK3511294)
65533,267093,254893,8252,"CHEMO RESEARCH, S.L.",DROSPIRENONE (LPRI-CF113)
65535,266440,254196,10246,SHATTUCK LABS INC,SL-172154 / MIRVETUXIMAB SORAVTANSINE
65536,267103,254904,4091,GLAXOSMITHKLINE INC,DAPRODUSTAT (GSK1278863)
65537,266354,254108,8006,SORICIMED BIOPHARMA INC.,SOR-C13
65542,265730,253460,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,BI 1015550
65547,264697,252379,10155,PFIZER CANADA ULC,PONSEGROMAB (PF-06946860)
65559,267140,254943,2008,ST MICHAELS HOSPITAL,KETAMINE
65561,265822,253556,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,NERANDOMILAST (BI 1015550)
65571,267175,254980,11776,"KITE, A GILEAD COMPANY",YESCARTA
65588,267213,255019,4091,GLAXOSMITHKLINE INC,RSVPREF3
65589,267218,255024,488,ELI LILLY CANADA INC,TIRZEPATIDE (LY3298176)
65591,265735,253465,1954,BAYER INC,BAY 3375968
65592,267228,255035,8085,ASTRAZENECA AB,AZD8853 / 89ZR-DF-CREFMIRLIMAB
65602,267250,255058,7628,MERCK CANADA INC,KEYTRUDA / MK-3120 / MK-4280A (FAVEZELIMAB + PEMBROLIZUMAB) / MK-2870 (SACITUZUMAB TIRUMOTECAN) / PADCEV
65608,266963,254749,6098,INCYTE CORPORATION,RUXOLITINIB
65615,267269,255080,10501,"MODERNATX, INC.",MRNA-1010 / FLUARIX QUADRIVALENT INFLUENZA VACCINE
65623,267297,255110,6763,GILEAD SCIENCES CANADA INC,GS-5245
65636,267336,255148,11427,GOVERNORS OF THE UNIVERSITY OF CALGARY,PROBENECID
65642,267272,255079,1288,VERTEX PHARMACEUTICALS INC,INAXAPLIN (VX-147)
65645,266764,254542,2932,NOVARTIS PHARMACEUTICALS CANADA INC,REMIBRUTINIB (LOU064)
65651,267343,255155,7653,VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,VANZACAFTOR-TEZACAFTOR-DEUTIVACAFTOR
65653,267428,255241,10155,PFIZER CANADA ULC,PF-07038124
65663,266583,254346,981,NOVO NORDISK CANADA INC,NNC6019-0001
65671,267517,255334,5727,VARIATION BIOTECHNOLOGIES INC,VBI-2901A
65677,267539,255362,6740,PTC THERAPEUTICS INC,VATIQUINONE (PTC743)
65678,267540,255363,7940,DOUGLAS MENTAL HEALTH UNIVERSITY INSTITUTE,NABILONE
65681,267553,255378,11959,"DYNE THERAPEUTICS, INC",DYNE-251
65682,267556,255380,488,ELI LILLY CANADA INC,LEBRIKIZUMAB (LY3650150)
65685,267562,255385,9414,ARGENX BV,EFGARTIGIMOD (ARGX-113)
65689,267570,255393,10287,ABIVAX SA,OBEFAZIMOD (ABX464)
65691,267572,255395,10287,ABIVAX SA,OBEFAZIMOD (ABX464)
65692,267574,255397,10287,ABIVAX SA,OBEFAZIMOD (ABX464)
65694,267577,255400,7799,DR NAVEEN POONAI,MIDAZOLAM / DEXMEDETOMIDINE / NITROUS OXIDE-OXYGEN
65695,267579,255403,1139,IMMUNOGEN INC,MIRVETUXIMAB SORAVTANSINE (IMGN853)
65697,267581,255405,3601,ASTRAZENECA CANADA INC,TEZSPIRE
65706,267612,255436,11961,ROOTS TO THRIVE,PSILOCYBIN
65709,267616,255440,751,REGENERON PHARMACEUTICALS INC,POZELIMAB (REGN3918) / CEMDISIRAN (ALN-CC5).
65710,267619,255444,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,MODAKAFUSP ALFA (TAK-573) / LENALIDOMIDE / POMALIDOMIDE / BORTEZOMIB / DARATUMUMAB
65712,267623,255447,488,ELI LILLY CANADA INC,ABEMACICLIB (LY2835219)/ ABIRATERONE ACETATE/ PREDNISONE
65714,267629,255453,12253,"SUMITOMO PHARMA AMERICA, INC",VIBEGRON (URO-901)
65720,267656,255482,11962,DR. MONA LOUTFY,ESTRADIOL/ BICTEGRAVIR- EMTRICITABINE-TENOFOVIR
65725,267680,255507,9416,FORMA THERAPEUTICS INC,ETAVOPIVAT (FT-4202)
65729,267691,255517,11762,PEDIATRIC BRAIN TUMOUR CONSORTIUM,SAVOLITINIB
65738,267728,255556,9592,ATEA PHARMACEUTICALS INC,BEMNIFOSBUVIR (AT-527) / PROBENECID
65758,267792,255624,7991,JANSSEN RESEARCH AND DEVELOPMENT LLC,NIPOCALIMAB (M281)
65759,267344,255156,11954,ALUMIS INC.,ESK-001
65761,267810,255642,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,TAK-101
65764,267818,255650,10992,BRISTOL-MYERS SQUIBB CANADA CO.,DEUCRAVACITINIB (BMS-986165)
65770,267826,255658,9414,ARGENX BV,EFGARTIGIMOD PH20 SC (ARGX-113)
65782,267851,255687,11965,FORE BIOTHERAPEUTICS U.S. INC,PLIXORAFENIB (FORE8394; PLX8394)/ COBICISTAT
65785,267104,254905,6098,INCYTE CORPORATION,RETIFANLIMAB (INCMGA00012) / INCAGN02385 / INCAGN02390
65789,267089,254889,8144,ABBVIE CORPORATION,UPADACITINIB (ABT-494)
65790,267708,255534,647,UNIVERSITY OF SASKATCHEWAN,COVAC-1
65804,267912,255753,11968,K36 THERAPEUTICS INC.,KTX-1001
65807,267915,255756,7679,SUNNYBROOK RESEARCH INSTITUTE,PERFLUTREN
65808,267916,255757,488,ELI LILLY CANADA INC,TIRZEPATIDE (LY3298176)
65823,267953,255794,3601,ASTRAZENECA CANADA INC,DATOPOTAMAB DERUXTECAN (DATO-DXD; DS1062A) / DURVALUMAB / PEMBROLIZUMAB
65830,267976,255817,10410,"QED THERAPEUTICS, INC.","INFIGRATINIB (BGJ398, BBP-831)"
65834,267989,255831,6559,OTSUKA PHARMACEUTICAL DEVELOPMENT & COMMERCIALIZATION INC,SEP-363856/ DULOXETINE/ ESCITALOPRAM/ FLUOXETINE/ PAROXETINE/ SERTRALINE/ VENLAFAXINE
65835,265680,253410,11182,SEAGEN INC.,SEA-BCMA
65837,267992,255834,7628,MERCK CANADA INC,MK-1942
65838,267999,255841,9276,INSIGHTEC,PERFLUTREN / IMIGLUCERASE
65840,268006,255848,11760,CRISPR THERAPEUTICS AG,VCTX211 / TACROLIMUS / THYMOGLOBULIN
65841,267521,255338,6418,TOLMAR INC,LEUPROLIDE (TOL2506)
65844,268031,255874,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,TAK-573 (MODAKAFUSP ALFA) / DARATUMUMAB
65845,268042,255885,7628,MERCK CANADA INC,KEYTRUDA (PEMBROLIZUMAB) / SACITUZUMAB GOVITECAN
65866,268082,255927,3601,ASTRAZENECA CANADA INC,MITIPERSTAT (AZD4831)
65871,268088,255934,4543,CHILDRENS ONCOLOGY GROUP,ATEZOLIZUMAB / TIRAGOLUMAB
65877,268103,255948,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,"18F-PSMA-1007"
65878,268104,255949,10979,"ARCUS BIOSCIENCES, INC.",ZIMBERELIMAB (AB122) / DOMVANALIMAB (AB154) / OXALIPLATIN / LEUCOVORIN / FLUOROURACIL / CAPECITABINE
65887,268127,255973,8144,ABBVIE CORPORATION,ABBV-319
65888,268129,255975,4361,UNIVERSITY HEALTH NETWORK,IMFINZI / TREMELIMUMAB
65896,267995,255836,6098,INCYTE CORPORATION,RUXOLITINIB
65897,268156,256002,10522,"EMD SERONO RESEARCH & DEVELOPMENT INSTITUTE, INC","XEVINAPANT (MSC2735845, DEBIO 1143)"
65898,268157,256003,4361,UNIVERSITY HEALTH NETWORK,FERRIC DERISOMALTOSE
65909,266632,254397,9043,REGENXBIO  INC,RGX-121 / RAPAMUNE / PROGRAF / PREDNISOLONE / MEDROL
65914,267544,255367,10155,PFIZER CANADA ULC,RITLECITINIB (PF-06651600)
65916,268208,256054,6899,ALNYLAM PHARMACEUTICALS INC,LUMASIRAN (ALN-GO1)
65917,268215,256062,6048,SANOFI-AVENTIS CANADA INC,FITUSIRAN (SAR439774)
65930,267911,255752,6204,NATIONAL CANCER INSTITUTE DIVISION OF CANCER PREVENTION,METFORMIN
65931,268257,256105,11978,IGC PHARMA LLC,IGC-AD1 (DELTA-9-TETRAHYDROCANNABINOL-MELATONIN)
65935,268272,256122,4848,BRISTOL-MYERS SQUIBB CANADA,"AZACITIDINE (CC-486, BMS-986345)"
65959,268207,256053,8545,"KARYOPHARM THERAPEUTICS, INC.",SELINEXOR
65961,268366,256221,9414,ARGENX BV,ARGX-117
65969,268398,256253,6559,OTSUKA PHARMACEUTICAL DEVELOPMENT & COMMERCIALIZATION INC,CENTANAFADINE (EB-1020)
65970,268402,256257,6559,OTSUKA PHARMACEUTICAL DEVELOPMENT & COMMERCIALIZATION INC,CENTANAFADINE (EB-1020)
65971,268403,256258,6559,OTSUKA PHARMACEUTICAL DEVELOPMENT & COMMERCIALIZATION INC,CENTANAFADINE (EB-1020)
65972,267956,255797,8144,ABBVIE CORPORATION,ABBV-GMMAB-3013 (EPCORITAMAB) / TRUXIMA (RITUXIMAB) / VINCRISTINE SULFATE / CYCLOPHOSPHAMIDE / DOXORUBICIN HCL / PREDNISONE / ACTEMRA (TOCILIZUMAB) / TYENNE (TOCILIZUMAB)
65973,268427,256286,7516,JANSSEN INC,JNJ-64007957 (TECLISTAMAB)
65980,268443,256301,2320,MONTREAL HEART INSTITUTE,COLCHICINE / ACETYLSALICYLIC ACID
65981,268446,256304,4544,ALEXION PHARMACEUTICALS INC,ALXN1820
65983,268449,256307,7430,PHARMACOSMOS A/S,PETADEFERITRIN (SP-420)
65986,268457,256315,6740,PTC THERAPEUTICS INC,PTC518
65987,268462,256319,11983,QURALIS CORPORATION,QRL-201
65991,268474,256332,488,ELI LILLY CANADA INC,LY3462817
65994,268024,255867,10155,PFIZER CANADA ULC,PF-07799933 (ARRY-440) / BINIMETINIB / CETUXIMAB
65999,268492,256350,3601,ASTRAZENECA CANADA INC,IMFINZI / DATOPOTAMAB DERUXTECAN (DATO-DXD; DS-1062A)
66004,268388,256244,981,NOVO NORDISK CANADA INC,SEMAGLUTIDE D
66005,268280,256133,1954,BAYER INC,ASUNDEXIAN (BAY 2433334)
66007,268524,256382,2445,MCMASTER UNIVERSITY,FARICIMAB
66008,268523,256387,10992,BRISTOL-MYERS SQUIBB CANADA CO.,BMS-986408 / NIVOLUMAB (BMS-936558) / IPILIMUMAB (BMS-734016)
66019,266999,254790,7272,ASTELLAS PHARMA GLOBAL DEVELOPMENT INC,AVACINCAPTAD PEGOL
66020,268543,256409,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",NIRAPARIB / CFI-400945 / CFI-402257 / SACITUZUMAB GOVITECAN
66025,268568,256435,4091,GLAXOSMITHKLINE INC,BEPIROVIRSEN (GSK3228836)
66026,268572,256437,5727,VARIATION BIOTECHNOLOGIES INC,VBI-2901E
66027,268571,256436,4091,GLAXOSMITHKLINE INC,BEPIROVIRSEN (GSK3228836)
66031,268581,256447,9675,ASCENDIS PHARMA ENDOCRINOLOGY DIVISION A/S,LONAPEGSOMATROPIN
66033,268584,256450,6206,DAIICHI SANKYO INC,PATRITUMAB DERUXTECAN (U3-1402; HER3-DXD)
66034,268588,256454,488,ELI LILLY CANADA INC,IMLUNESTRANT (LY3484356)
66036,268592,256458,11825,DAY ONE BIOPHARMACEUTICALS INC,TOVORAFENIB (DAY101)/ CARBOPLATIN/ VINBLASTINE/ VINCRISTINE
66042,268618,256484,3601,ASTRAZENECA CANADA INC,TOZORAKIMAB (MEDI3506)
66049,268629,256497,6987,HAMILTON HEALTH SCIENCES CORPORATION,ACETAMINOPHEN / FENTANYL
66050,268205,256051,10155,PFIZER CANADA ULC,PF-07081532
66065,267487,255303,2932,NOVARTIS PHARMACEUTICALS CANADA INC,IMJ995
66066,268654,256522,10446,"ALBERTA HEALTH SERVICES, CROSS CANCER INSTITUTE",LIBTAYO (CEMIPLIMAB)
66067,268658,256526,6763,GILEAD SCIENCES CANADA INC,ZIMBERELIMAB / DOMVANALIMAB / CARBOPLATIN / CISPLATIN / NAB-PACLITAXEL / PACLITAXEL
66068,268661,256529,4848,BRISTOL-MYERS SQUIBB CANADA,"MEZIGDOMIDE (BMS-986348, CC-92480) / CARFILZOMIB / DEXAMETHASONE"
66073,268490,256348,2932,NOVARTIS PHARMACEUTICALS CANADA INC,VAY736 (IANALUMAB)
66078,268674,256542,11149,DENOVO BIOPHARMA LLC,"LIAFENSINE (DB104, BMS-820836)"
66082,268678,256546,7628,MERCK CANADA INC,MK-6598/ PEMBROLIZUMAB
66085,268682,256550,4848,BRISTOL-MYERS SQUIBB CANADA,CC-90001 (BMS-986360) / NIVOLUMAB / DOCETAXEL / CAPECITABINE
66090,268413,256269,11895,INMUNE BIO INC.,XPRO1595
66091,268095,255941,8144,ABBVIE CORPORATION,ABBV-066 (RISANKIZUMAB)
66100,268727,256595,9799,CENTRE INTEGRE UNIVERSITAIRE DE SANTE ET DE SERVICES SOCIAUX DE L'EST DE MONTREA,DEXMEDETOMIDINE
66104,268737,256606,8144,ABBVIE CORPORATION,MIRVETUXIMAB SORAVTANSINE
66105,268738,256608,10465,EVELO BIOSCIENCES INC,EDP2939
66109,268749,256619,11158,AEROVATE THERAPEUTICS INC,IMATINIB (AV-101)
66123,268788,256658,2445,MCMASTER UNIVERSITY,PULMOZYME
66130,268800,256671,6763,GILEAD SCIENCES CANADA INC,TILPISERTIB FOSMECARBIL (GS-5290)
66137,268816,256687,6855,BELLUS HEALTH INC,CAMLIPIXANT (BLU-5937)
66138,268819,256689,11992,CALCILYTIX THERAPEUTICS INC,ENCALERET (CLTX-305)
66140,268835,256705,10617,C17 COUNCIL,INAVOLISIB
66146,268845,256715,158,AMGEN CANADA INC,AMG 451 (ROCATINLIMAB)
66147,268847,256717,7516,JANSSEN INC,JNJ-67484703
66154,268341,256196,10155,PFIZER CANADA ULC,NIRMATRELVIR (PF-07321332) / RITONAVIR
66157,268860,256730,158,AMGEN CANADA INC,AMG 133
66172,268901,256771,8638,NRG ONCOLOGY,CARBOPLATIN
66190,268942,256815,488,ELI LILLY CANADA INC,"LY3372993  / FLORTAUCIPIR (18F-AV-1451, LY3191748) / FLORBETAPIR (18F-AV-45, LY3078786)"
66204,268974,256847,5964,BRITISH COLUMBIA CHILDRENS HOSPITAL,ROPIVACAINE
66210,267666,255492,2932,NOVARTIS PHARMACEUTICALS CANADA INC,PHE885 / FLUDEOXYGLUCOSE 18F
66212,269011,256887,10661,UNITY HEALTH TORONTO,NIRMATRELVIR / RITONAVIR
66213,269013,256889,4543,CHILDRENS ONCOLOGY GROUP,SELINEXOR (KPT-330)
66216,268416,256272,2932,NOVARTIS PHARMACEUTICALS CANADA INC,ASCIMINIB (ABL001)
66218,269025,256901,12002,OPELLA HEALTHCARE GROUP SAS,FEXOFENADINE (M016455)
66231,269055,256931,4848,BRISTOL-MYERS SQUIBB CANADA,OZANIMOD (RPC1063)
66243,268383,256238,10155,PFIZER CANADA ULC,MARSTACIMAB
66248,269095,256972,4544,ALEXION PHARMACEUTICALS INC,DANICOPAN (ALXN2040)
66252,269122,256998,28,HOFFMANN-LA ROCHE LIMITED,"GIREDESTRANT (GDC-9545, RO7197597)"
66253,269125,257001,7991,JANSSEN RESEARCH AND DEVELOPMENT LLC,GEMCITABINE (TAR-200) / CETRELIMAB /GEMCITABINE / CISPLATIN
66254,269129,257005,11764,PETER MERKEL,NALTREXONE
66257,269149,257025,8129,ST. JOSEPH'S HEALTHCARE HAMILTON,DEXAMETHASONE
66264,268289,256142,10155,PFIZER CANADA ULC,ENCORAFENIB (PF-07263896)/ BINIMETINIB (PF-06811462)/ PEMBROLIZUMAB
66268,269217,257097,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,VEDOLIZUMAB
66273,269245,257125,5950,SANOFI PASTEUR INC,"569 - RESPIRATORY SYNCYTIAL VIRUS MRNA VACCINE (MRT5600 AND MRT5601)"
66278,269253,257135,4091,GLAXOSMITHKLINE INC,GSK4532990
66279,269259,257141,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,CARBIDOPA
66284,269280,257163,6987,HAMILTON HEALTH SCIENCES CORPORATION,CATHFLO
66287,269293,257176,11725,"VERA THERAPEUTICS, INC",ATACICEPT (VT-001) / MYCOPHENOLATE MOFETIL
66289,269296,257178,7628,MERCK CANADA INC,VERICIGUAT (MK-1242; BAY 1021189)
66296,269321,257204,8638,NRG ONCOLOGY,LOMUSTINE
66299,269332,257216,751,REGENERON PHARMACEUTICALS INC,REGN9933
66303,269360,257245,9125,IONIS PHARMACEUTICALS INC,OLEZARSEN (ISIS 678354)
66306,269376,257261,8000,TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC,TEV-48574
66309,269393,257278,158,AMGEN CANADA INC,AMG 592 (EFAVALEUKIN ALFA)
66314,269407,257293,10525,MERUS B.V.,ZENOCUTUZUMAB (MCLA-128) / AFATINIB / ABIRATERONE / ENZALUTAMIDE / PREDNISONE
66316,269410,257294,7628,MERCK CANADA INC,MK-4464 / KEYTRUDA
66317,269409,257295,11820,"CARDURION PHARMACEUTICALS, INC",CRD-4730
66323,269427,257312,2008,ST MICHAELS HOSPITAL,NITROUS OXIDE
66327,269439,257326,4680,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,HUMAN RECOMBINANT INSULIN
66332,269452,257339,8381,TAKEDA DEVELOPMENT CENTER AMERICAS INC,"RECOMBINANT VON WILLEBRAND FACTOR (RVWF) (VONICOG ALFA, BAX111, SHP677, TAK-577) / ANTIHEMOPHILIC FACTOR (RECOMBINANT) / PLASMA/ALBUMIN FREE METHOD"
66337,269460,257347,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,SILDENAFIL / BOSENTAN
66338,269466,257353,10204,IMMUNOVANT SCIENCES GMBH,IMVT-1401 (BATOCLIMAB)
66339,269467,257354,10204,IMMUNOVANT SCIENCES GMBH,IMVT-1401 (BATOCLIMAB)
66340,269470,257357,10204,IMMUNOVANT SCIENCES GMBH,IMVT-1401 (BATOCLIMAB)
66345,269480,257367,3601,ASTRAZENECA CANADA INC,BUDESONIDE-FORMOTEROL/ BUDESONIDE
66346,269323,257206,981,NOVO NORDISK CANADA INC,CAGRILINTIDE-SEMAGLUTIDE
66347,269482,257369,28,HOFFMANN-LA ROCHE LIMITED,ENSPRYNG
66350,269496,257383,11762,PEDIATRIC BRAIN TUMOUR CONSORTIUM,HER2 CAR T CELLS / FLUDARABINE / CYCLOPHOSPHAMIDE
66353,269502,257389,773,"BC CANCER, PART OF THE PROVINCIAL HEALTH SERVICES AUTHORITY",[177LU] LUTETIUM HTK03170 INJECTION / [68GA] GALLIUM HTK03149 INJECTION
66354,269503,257390,4543,CHILDRENS ONCOLOGY GROUP,MELPHALAN /ETOPOSIDE PHOSPHATE
66355,269504,257391,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,ASCORBIC ACID
66361,268284,256137,1954,BAYER INC,ASUNDEXIAN (BAY 2433334)
66362,269523,257410,28,HOFFMANN-LA ROCHE LIMITED,RO7200220 (IL-6 MAB)
66369,269534,257422,12919,BEONE MEDICINES LTD.,SONROTOCLAX (BGB-11417)
66371,269535,257423,8783,TRIPLE HAIR INC,MINOXIDIL-LATANOPROST-FINASTERIDE (TH07)
66376,269546,257434,9758,IPSEN BIOSCIENCE INC,ELAFIBRANOR (IPN60190)
66377,269547,257435,8744,POPULATION HEALTH RESEARCH INSTITUTE,COLCHICINE
66378,269548,257436,11589,"VENTYX BIOSCIENCES, INC.",VTX-958
66382,269413,257298,981,NOVO NORDISK CANADA INC,NNC0365-3769 (MIM8)
66385,269557,257445,9627,THE ROYAL'S INSTITUTE OF MENTAL RESEARCH,"18F-FLUORODEOXYGLUCOSE / 18F-FDG"
66391,269598,257487,10155,PFIZER CANADA ULC,RIMEGEPANT (BHV-3000)
66392,269602,257491,158,AMGEN CANADA INC,AMG 451 (ROCATINLIMAB)
66394,269603,257492,10155,PFIZER CANADA ULC,RIMEGEPANT (BHV-3000)
66414,268620,256486,6098,INCYTE CORPORATION,RUXOLITINIB
66415,269606,257495,793,GENENTECH INC,GDC-6599 (RO7441345)/ MANNITOL
66416,268954,256827,7653,VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,ELEXACAFTOR (VX-445)-TEZACAFTOR-IVACAFTOR / IVACAFTOR
66417,269608,257497,28,HOFFMANN-LA ROCHE LIMITED,"DIVARASIB (RO7435846, GDC-6036) / PEMBROLIZUMAB / CARBOPLATIN / PEMETREXED / CISPLATIN"
66430,269635,257524,28,HOFFMANN-LA ROCHE LIMITED,TOMINERSEN (RO7234292)
66435,269646,257536,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,BI 905711
66447,269666,257555,11911,ITEOS BELGIUM SA,INUPADENANT
66448,269668,257557,158,AMGEN CANADA INC,AMG 451 (ROCATINLIMAB)
66452,269190,257068,10155,PFIZER CANADA ULC,"VEPDEGESTRANT (ARV-471, PF-07850327)/ FULVESTRANT"
66455,269689,257579,7516,JANSSEN INC,TREMFYA
66457,269701,257591,158,AMGEN CANADA INC,AMG 794
66462,269714,257604,158,AMGEN CANADA INC,OLPASIRAN (AMG 890)
66464,269537,257425,2932,NOVARTIS PHARMACEUTICALS CANADA INC,INCLISIRAN (KJX839)
66469,269743,257633,11668,"LEXEO THERAPEUTICS, INC.",AVRH.10HFXN (LX2006) / PREDNISONE
66470,269748,257638,8085,ASTRAZENECA AB,FASENRA
66471,269751,257641,7125,ALBERTA HEALTH SERVICES,[68]GA-HA-DOTATATE
66475,269758,257648,6477,XENON PHARMACEUTICALS INC,AZETUKALNER (XEN1101)
66476,269760,257651,6244,MACROGENICS INC,VOBRAMITAMAB DUOCARMAZINE (MGC018)
66479,269771,257661,4361,UNIVERSITY HEALTH NETWORK,EMPAGLIFLOZIN
66484,269792,257684,4848,BRISTOL-MYERS SQUIBB CANADA,"MAVACAMTEN (BMS-986427, MYK-461)"
66490,269805,257699,11055,"VIR BIOTECHNOLOGY, INC.",ELEBSIRAN (VIR-2218)/ TOBEVIBART (VIR-3434)/ PEGINTERFERON ALFA-2A
66492,269807,257701,10155,PFIZER CANADA ULC,"ETRASIMOD (PF-07915503, APD334)"
66501,269841,257735,4544,ALEXION PHARMACEUTICALS INC,ULTOMIRIS
66504,269851,257746,11776,"KITE, A GILEAD COMPANY",TECARTUS
66508,269857,257750,7628,MERCK CANADA INC,V116 / VAXNEUVANCE / PNEUMOVAX 23
66513,269799,257692,2932,NOVARTIS PHARMACEUTICALS CANADA INC,REMIBRUTINIB (LOU064)
66517,269809,257703,2932,NOVARTIS PHARMACEUTICALS CANADA INC,AIN457 (SECUKINUMAB) / PREDNISONE
66525,269887,257780,12010,"ASTRIA THERAPEUTICS, INC.",STAR-0215
66527,268152,255998,981,NOVO NORDISK CANADA INC,ZILTIVEKIMAB
66528,269892,257785,28,HOFFMANN-LA ROCHE LIMITED,ASTEGOLIMAB
66529,269897,257790,7679,SUNNYBROOK RESEARCH INSTITUTE,PERFLUTREN
66537,269909,257802,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",OPNURASIB (JDQ443)
66538,269912,257805,751,REGENERON PHARMACEUTICALS INC,REGN3767 (FIANLIMAB) / REGN2810 (CEMIPLIMAB) / PEMBROLIZUMAB
66542,269922,257815,12023,NOVA MENTIS LIFE SCIENCE CORP,PSILOCYBIN
66559,269964,257855,9592,ATEA PHARMACEUTICALS INC,BEMNIFOSBUVIR (BEM; AT-527)
66565,269993,257884,10031,SUSTAINED THERAPEUTICS INC,LIDOCAINE (ST-01)
66567,269997,257888,12014,"AKESO BIOPHARMA CO., LTD",PENPULIMAB / CISPLATIN / GEMCITABINE
66568,269999,257890,12015,ALLOGENE THERAPEUTICS INC,ALLO-501A / ALLO-647 / FLUDARABINE PHOSPHATE / CYCLOPHOSPHAMIDE
66570,270003,257894,4366,CENTRE FOR ADDICTION AND MENTAL HEALTH,[11C]NOP-1A
66572,270005,257897,12022,FREELINE THERAPEUTICS LIMITED,FLT190
66573,270014,257905,8297,OTTAWA HEART INSTITUTE RESEARCH CORPORATION,RUBY-FILL
66581,270037,257927,12021,ECOGENE-21,EVKEEZA (EVINACUMAB (REGN1500))
66589,270047,257938,7628,MERCK CANADA INC,MK-6194
66590,270048,257941,11865,GAURAV GUPTA,PSILOCYBIN
66596,268888,256758,7653,VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,VX-264
66598,270065,257957,4366,CENTRE FOR ADDICTION AND MENTAL HEALTH,PSILOCYBIN / RISPERIDONE
66602,270077,257969,158,AMGEN CANADA INC,AMG 451 (ROCATINLIMAB)
66607,270091,257988,8297,OTTAWA HEART INSTITUTE RESEARCH CORPORATION,CANAGLIFLOZIN / 18F-FLUORODEOXYGLUCOSE (18-FDG)
66614,270115,258012,9118,TURNSTONE BIOLOGICS,TBIO-4101 / KEYTRUDA / PROLEUKIN / PROCYTOX / FLUDARABINE
66638,269986,257877,12019,NEUROSENSE THERAPEUTICS,CIPROFLOXACIN-CELECOXIB
